"comment","title","text_number","topic","year","month","yyyy","mm"
"저도 밀크티는 7세 유아틱해서 체험만하고 오늘 타사 계약했어요^^","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"저는 초3부터가 적당하다고 생각해요^^자기주도학습도 중요하지만.,초저에는 독서가 최고인거 같아요","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"저는 혜택 많이 주시는 영사님 아는데 필요하시면 챗주세요^^","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"7세부터하는데만족해요
체험해보고하세요","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"7세면 빨간펜은 어떠세요? 이번에 AI학습지로 바뀌면서 훨씬 좋더라구요 전과목에 초등학교 대비한 공부라서 전 좋더라구요 여러개 있으니 무료체험해보고 결정하세요^^","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"아이마다 성향이 달라서 이게 무조건 좋고 제일 좋다고 확답 드리긴 어렵지만 저희는 만족하고 있어요~ 하루에 정해진 학습양 꾸준히 해주니까 자기주도 습관 잡기에도 괜찮은 것 같고 교과 연계나 커리큘럼 잘 되어 있어서 갠적으로 전 추천드려요~","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"체험을 몇곳 해보세요
전 윙ㅋ 하는중 밀ㅋ 체험했는데.. 패드야 다 좋아하니..
밀크가 매월교재가 없다고 해서 윙ㅋ 재연장요","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"아이마다 성향차이가 있듯 선호하는 패드도 다르더라구요
저희 조카가 ㅁㅋㅌ 하다 금새 하기 시러 하는데 약정기간이 너무 길어서 울며 겨자먹기로 시켰던 동생생각이 나서
저는 약정이 없거나 짧은걸 찾았는데
아이가 ㅇㅋ를 좋아하기도 하지만! 약정이 1년도 가능해서 부담없이 시작했어요
게다가 딱 학습지 기능만 있어서 좋더라구요 ㅎ ㅁㅋㅌ 패드는 유투브, 게임등 다양하게 할수 있더라는 ;;
암튼 그렇게 해서 벌써 2년 넘게 하고 있네요 ㅎㅎ
일단 아이에게 먼저 체험을 시켜 보세요~
그리고 나서 가격(거의비슷하긴함), 약정기간 등등 고려해서 결정하심이 좋을듯 해요","밀크T수업 추천하시나요","5722740","초등 밀크티","2022","02","2022","02"
"저희 딸 이제 9살이구 작년부터 와캠하고 있어요. 한달 두번 30분씩하는 화상수업 좋아하구요. 나머지 두번 전화수업도 괜찮아요. 개뼈노트 처음에는 어려워했는데 익숙해지니 스스로 설명도 적고 요약도 하고 좋아해요. 큰 욕심없이 공부습관 들이려고 매일하니까 괜찮은거같아요. 선생님하고 상의해서 부족한 부분있으면 매일학습에 더 요청해서 하고 있구요. 전 만족하는 편이예요^^","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"초등생이면 개인적으로 하프스터디/밀크티 중에서 선택이요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저도 와캠이랑 밀크t두개 체험했다가..와캠하고있어요.
1년정도 됐네요.
전 화상수업이 참 좋더라구요.
이제는 화상으로 뭔가를 하는게 익숙해져야하는 시기라 그런지 모르겠지만
발표도 잘하구..스스로하는데 문제가 없더라구요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저도 진짜 고민했던 부분이네요~~~ 뭐든 애들은 영상으로 다가오니 잼있어 하는듯 하고~~ 결국 엄마가 추구하는 공부방식에 따라 결정되는듯 하더라구요~~ 저도 다 체험 해 볼수는 없고 체험전에 정회원 되면 혜택이 진짜 차이가 커서 고민하던찰나 진짜 블로그 후기 많이
찾아본것같아요…. 그러면서 결국 모든게 매일꾸준히 하는 학습태도와 그 학습을 얼마나 활용하는거냐~~인듯해서 고민끝에 와캠으로 정하고 하고있어요~ 우선 정회원 등록으로 가입하고 일주일 안에 취소하면 환불도 가능하다길래 그 기간을 체험기간으로 생각하고 전 계약하고 시작하면서도 코칭선생님께 제가 바라는 방향이랑 명확히 말씀 드렸어요~ 후기를 보니 선생님과의 소통도 중요하다고 생각이 들더라구요~~ 이제 8살이라 습관잡기를 기준으로 생각하고 잘 하고 있습니다^^*","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"밀크티 와캠 아이스크림 세개다 한꺼번에 체험신청했었어요 밀크티는 그 전에 한번했고 두번째했더니 상담하시는 분이 너무 강요하셔서 와캠했어요 아이가 좋아하는거 하세요 화상수업 전화수업 둘다 좋아해요 서버가 한번씩 오류날때가 있던데 그만큼 회원수가 많나보다해요 기존회원 소개로 들어가면 둘다 상품권줄꺼에요 타사도 소개하고 받으면 그런 제도가 있을거에요 꾸준히 하는 습관을 들이기엔 탭수업이 괜찮은것 같아요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"체험하고 비교하면서 선택해주는게 제일 좋아요. 저도 이것저것 체험해보다가 아이가 좋아하는것도 있고, 천재교과서에서 만든거라 밀크@가 교과연계면에서 제일 좋아서 시켜줬어요. 저는 예습도 중요하지만 복습을 더 중요하게 생각하거든요. 그래서 방과후에 패드공부랑 학기별로 보내주는 지면학습지랑 같이 병행하면서 공부해주고 있는데 공부 복습하는 습관을 잡아줄 수 있어서 만족하고 있어요.","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"다들 아이들 공부시작하기전에 똑같이 고민을 하는군요. 저도 아이들 공부시켜줄 때 장단점 비교하면서 시켜줬어요.
최종적으로 공부를 시작한 건 밀ㅋ티로 공부해주고 있어요. 장점을 얘기 드리면 아이 학습을 관리해주는 선생님이 정회원으로 등록 되면 새로 배정되서 아이 수준을 체크해주면서 공부 스케줄을 만들어줘요. 단계 조절하면서 공부시켜주니까 아이도 잘 따라 공부하니까 시켜주기 잘 했다는 생각이 들어요.","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"혜택이 좋아도 체험 꼭 해보고 하세요 ~ 전 윙크 밀크티 와캠 하나더 있는데 그건 기억이 ; 대부분 다 비슷해요 조금씩 스탈이 다른정도라서 ~ 저희 아들은 와캠선택했는데 전 윙크도 괜찮아 보였지만 ... 코딩때문에 밀크티 선택했어요 아이가 충분히 체험하게 하시고 아이가 원하는걸 시키는게 가장 좋은 거 같아요 ~","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저희아이는 6살부터 쭉 win* 하고 있는데 아이가 지금도 잘 하고 있어서 초저까지 시킬 생각이에요.
다른것보다 매달 배송오는 문제집 구성과 퀄리티가 꽤 괜찮아서 만족하며 하고 있어요.
다른것들도 다양하게 체험해보고 아이가 원하는거로 하세요.^^","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저희는 밀크*패드학습이랑 회화로 연필영*에서 화상영어하고 있는데 요즘은 컨텐츠들이 다 좋아서 몇곳에서 체험해보고 아이와 맞는곳을 선택하는게 좋은듯요~~","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"와캠도 괜찮은데 전 밀크티가 더 끌리더라고요 아무래도 애가 재미를느껴서 스스로 할수있는걸 원했는데 밀크티가 그걸 잘 잡아준거같아요 요즘 또 코딩열풍이라고 어린친구들도 막 취미로 코드쳐서 테트리스게임 만들고 하더라고요? 그런걸 어디서 찾아봤는지 자기도 하고싶다고해서 밀크티로 시켜주고있네요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"초등연계학습지 보내주니 초등저학년까진 괜찮더라구요~~꾸준히 시켜보려구요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"아이가 엄청좋아하면 초등대비해주셔도 좋을듯해요 초등연계수업이라 저학년까지 해줄생각이에요 화상으로 선생님수업도 하는데 아이랑 잘맞아서 진도 잘나가고있어요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저는 윙ㅋ 1학년인데 하고 있어요 교과연계로 학습하면서 국영수 해주는데 전 커리큘럼이 맘에 들더라고요 그리고 매일 문제집도 오기 때문에 만족하고 있어요 저학년까지 하기 좋아요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저희 아이 작년부터 ㅇㅋ 학습지 하고 있는데요. 우선 저는 일일학습 패드 적당한 양 보여주고 매달 오는 지면으로 다양한 활동 하면서 공부습관 잡아주면서 하고 있어요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"저도 올해 초1인데 초등연계로 ㅇㅋ스쿨북 나온대서 변경해달라고했어요. 초2까지는 연계활동학습할수있대서 내년까지는 쭉 하려구요","와캠이랑 밀*티 추천하시나요?","5719957","초등 밀크티","2022","02","2022","02"
"챗드려요^^","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"독서O설 찾아보세요 ㅎㅎ
문해력이랑 독서습관 들이는 데 좋다고 해서 시작했는데
일단 저희 애는 흥미롭게 하고 있어요~","초등학교 저학년 학습지 뭐 이용하시나요??","1559184","초등 밀크티","2022","01","2022","01"
"문해력 키우는게 중요한 것 같아요.. 찾아봐야겠네요 답변 감사해요 ^^","초등학교 저학년 학습지 뭐 이용하시나요??","1559184","초등 밀크티","2022","01","2022","01"
"독평 괜찮아요 ㅎㅎ~ 이번에 저학년꺼 나왔던데","초등학교 저학년 학습지 뭐 이용하시나요??","1559184","초등 밀크티","2022","01","2022","01"
"저희 아이도 지금 ㅇㅋ로 한,영,수하고있는데 매달 지면학습지하고, 영어발음도 영상보고 따라하면서 자연스럽게 익히더라구요~","초등학교 저학년 학습지 뭐 이용하시나요??","1559184","초등 밀크티","2022","01","2022","01"
"밀크티는 하고있는데...기초가 부족해서ㅜㅜ","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"전 하프스터디 해요 기초가 중요한것 같아서 알파벳 파닉스 과정 배워가면서 기초 천천히 다져가고 있는데 커리가 잘 되어 있어서 스스로 탭 보면서 잘 따라서하네요","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"도요새잉글리쉬로 매일 기초파닉스부터 다져나갈수있어요 무료체험가능해요^^","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"저희도 밀크티로 공부하는데 기초가 부족하다고 느낀다면 관리선생님하고 상담하면서 아이 공부스케줄을 다시 정해주시는게 좋을 거 같아요. 단계도 같이 조절하면서 공부하시면 기초 잡아주기 좋을 거에요~~^^","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"챗남겨드려요","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"저희는 초4웅진슈퍼팟하고 원어민 화상수업 같이하고 있어요 초등학교 고학년까지 커리큘럼있어서 학원에서 하고 집에서도 하면 영어는 걱정없으실거 같아요 체험링크 드려볼게요","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"그냥 학원 보내시는게 낫지 않나요? 저희 아이 학원갈때보니 가장 기초반은 알파벳부터 하더라구요","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"챗 남겨드렸어요 저희 선생님 넘 좋아서 추쳔 드려요","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"챗드립니다~","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"아이 수준에 따라 다를 것 같은데 너무 모르면 공부방도 좋아요 ~~","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"챗 남겨드렸어요~","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"카카오톡에서 친구에서 ""대구원어민영어"" 으로 검색하면 좋은 선생님들 나옵니다. 3년째 수업중인데 여자쌤 정말 좋아요^^","초3 영어 학습지","5719818","초등 밀크티","2022","02","2022","02"
"저 윙ㅋ 가능해요 6살 8살 둘다하고 있는데 매일학습하기 좋고 자기주도학습도 생기고요 지면학습지도 매달오니 복습체계도 잡히고 만족해요 ㅎㅎ","윙X?밀크X?체험신청(광고사절)","5710114","초등 밀크티","2022","02","2022","02"
"정보 드릴 수 있어요 ~ 윙k는 초등 2학년까지 가능하구요 유아들 하기 좋은 프로그램 이에요 저도 해주고 있는데 기초부터 배우기 좋더라고요 ^^ 재밌게 학습중이에요","윙X?밀크X?체험신청(광고사절)","5710114","초등 밀크티","2022","02","2022","02"
